user_id,book_id,is_read,rating,is_reviewed
112230,23791,1,3,0
112230,23053,1,3,0
112230,2811,1,2,0
112230,182745,1,3,0
112230,10570,1,3,0
112230,61049,1,4,0
112230,10579,1,3,0
112230,47763,1,3,0
112230,12321,1,3,0
112230,10775,1,3,0
112230,53179,1,3,0
112230,27500,1,3,0
112230,9555,1,3,0
112230,109427,1,3,0
112230,194561,1,3,0
112230,6689,1,4,0
112230,93003,1,3,0
112230,15719,1,3,0
112230,10534,1,3,0
112230,941,1,3,0
112230,51606,1,3,0
112230,51603,1,3,0
112230,61043,1,3,0
112230,9073,1,3,0
112230,8812,1,4,0
112230,427305,1,3,0
112230,1504,1,3,0
112230,6956,1,2,0
112230,1067,1,2,0
112230,8706,1,3,0
112230,164255,1,3,0
112230,8515,1,3,0
112474,22473,1,4,0
112474,25016,1,4,0
112474,48002,1,4,1
112474,1218,1,4,0
112474,751391,1,2,1
112474,22304,1,4,1
112474,1368,1,4,1
112474,37057,1,3,1
114275,759,1,4,0
114275,941,1,5,0
114275,6810,1,2,1
114275,77603,1,3,0
114275,1067,1,4,0
114275,1504,1,4,0
114275,1368,1,5,0
114275,8600,1,4,0
114275,111919,1,4,0
114275,1366,1,3,0
114275,68314,1,4,0
115266,13270,1,5,1
115266,830,1,5,0
115266,47828,1,5,0
115266,341285,1,5,0
115266,368822,1,5,0
115266,69811,1,4,0
115266,18808,1,5,0
115266,463,1,5,0
115266,1800178,1,5,0
115266,278785,1,4,0
115266,18226,1,5,0
115266,359062,1,4,0
115266,941,1,5,0
115266,1365,1,5,0
115266,546070,1,5,0
115266,83275,1,4,0
115266,217069,1,4,0
115266,59019,1,4,0
115266,31924,1,4,0
115266,579244,1,5,0
115266,41304,1,5,0
115266,862897,1,5,0
115266,33052,1,5,0
115584,68318,1,5,1
115584,18803,1,5,0
115584,941,1,4,0
115584,39792,1,4,0
115584,128236,1,3,0
115584,1218,1,5,0
115584,8172,1,4,0
115584,105074,1,2,0
115584,759,1,3,0
115584,22425,1,3,0
115584,14318,1,3,0
115584,16298,1,4,0
115584,21682,1,3,0
115584,2178,1,3,0
115584,522465,1,3,0
115584,18603,1,4,0
115584,870,1,2,0
115584,17998,1,2,1
115584,30065,1,3,0
115584,127175,1,2,1
115584,58350,1,2,1
115584,1067,1,4,1
115584,321572,1,3,0
115584,88867,1,1,1
115584,7909,1,3,0
115584,973743,1,3,1
115584,82708,1,3,1
115584,25016,1,2,1
115845,16192,1,3,0
115845,46484,1,4,0
115845,77728,1,3,0
115845,21290,1,5,0
115845,1218,1,4,0
115845,941,1,3,0
115845,759,1,5,0
115845,14684,1,4,0
115845,870,1,5,0
115845,12923,1,3,0
115845,423,1,4,0
115845,21682,1,4,0
115845,77690,1,4,0
117327,6956,1,3,0
117327,14233,1,4,0
117327,871,1,3,0
117327,870,1,4,0
117327,12969,1,3,0
117327,941,1,5,0
117327,1218,1,5,1
117327,202358,1,3,0
117327,25016,1,4,0
117327,1489431,1,4,0
117327,143797,1,3,0
117327,383019,1,3,0
117327,320813,1,3,0
117327,276466,1,4,0
117327,49836,1,5,0
117327,22207,1,5,0
117327,7909,1,3,0
117327,1368,1,5,0
117327,126980,1,5,0
117327,53410,1,5,1
117327,22307,1,5,0
117327,185117,1,3,0
117327,123924,1,4,0
117456,759,1,4,0
117456,423,1,5,0
117456,248326,1,5,0
117456,16810,1,4,0
117456,21337,1,4,0
117456,91714,1,5,0
117456,146288,1,4,0
117456,39792,1,5,0
117456,1123,1,5,0
117456,871,1,3,0
117456,301035,1,4,0
117456,6956,1,5,0
117456,128236,1,3,0
117456,234042,1,4,0
117456,46487,1,4,0
117456,17123,1,4,0
117456,872,1,4,0
117456,22426,1,4,0
117456,28564,1,4,0
117456,24478,1,4,0
117456,14064,1,4,0
117456,39031,1,4,0
117456,31862,1,3,0
117456,404122,1,3,0
117456,47627,1,4,0
117456,17364,1,5,0
117775,1218,1,5,0
117775,759,1,4,0
117775,25016,1,4,0
117775,12969,1,4,0
117775,428,1,3,0
117775,22427,1,3,0
117775,941,1,3,0
117775,22426,1,3,0
117775,423,1,4,0
117775,14318,1,4,0
118099,44881,1,5,0
118099,47627,1,4,0
118099,54276,1,4,0
118099,68519,1,3,0
118099,17364,1,5,0
118099,50811,1,4,0
118099,423,1,4,0
118099,162089,1,3,0
118099,12923,1,3,0
118099,54270,1,4,0
118099,51481,1,4,0
118099,41781,1,2,0
118099,60220,1,3,0
118099,23791,1,4,0
118099,93315,1,4,1
118099,1368,1,5,1
118099,120829,1,4,1
118099,110871,1,4,1
118099,78234,1,3,1
118099,22207,1,4,1
121161,66172,1,5,0
121161,104159,1,5,0
121161,10658,1,4,0
121161,39796,1,5,0
121161,39795,1,5,0
121161,244523,1,1,1
121161,5665,1,4,0
121161,15719,1,4,0
121161,8706,1,5,0
121161,9439,1,4,0
121161,9551,1,4,0
121379,50811,1,5,0
121379,14233,1,5,0
121379,13630,1,4,0
121379,107456,1,4,0
121379,941,1,5,0
121379,14948,1,5,0
121379,15196,1,5,0
121379,22425,1,3,0
121379,759,1,2,0
121379,16298,1,4,0
121421,1123,1,5,0
121421,759,1,4,0
121421,47723,1,4,0
121421,310986,1,4,0
121421,63916,1,5,0
121421,4424,1,5,0
121421,4422,1,5,0
121421,53178,1,4,0
121421,520232,1,4,0
121421,194739,1,4,0
121421,120566,1,4,0
121421,61049,1,4,0
121421,258474,1,5,0
121421,935285,1,5,0
121421,53179,1,5,0
121421,394993,1,4,0
121421,95439,1,4,0
121421,694108,1,4,0
121421,2661,1,4,0
121421,972389,1,4,0
121421,61043,1,4,0
121421,425611,1,5,0
121421,673287,1,4,0
122827,23054,1,4,0
122827,105074,1,2,0
122827,23056,1,3,0
122827,2934,1,4,0
122827,11535,1,4,1
122827,2933,1,3,1
122827,2932,1,4,0
122827,10579,1,3,0
122827,10570,1,4,0
122827,9752,1,5,0
122827,124474,1,2,0
122827,8812,1,4,0
122827,8865,1,4,0
123297,1218,1,5,0
123297,5738,1,4,0
123297,30574,1,5,0
123297,22613,1,4,0
123297,151398,1,3,0
123297,218747,1,5,0
123297,16298,1,5,0
123297,12923,1,5,0
123297,17364,1,5,0
123297,47621,1,5,0
123297,46787,1,5,0
123297,47624,1,5,0
123297,47493,1,5,0
123297,874,1,5,0
123297,2015,1,5,0
123297,569361,1,4,0
123893,1218,1,5,0
123893,21290,1,5,0
123893,759,1,2,0
123893,127639,1,3,0
123893,127635,1,4,0
123893,65646,1,4,0
123893,17998,1,4,0
123893,17722,1,5,0
125422,88867,1,3,0
125422,22463,1,4,0
125422,22460,1,3,0
125422,22461,1,4,0
125422,105074,1,3,0
125422,19534,1,3,0
125422,59854,1,3,0
125422,28240,1,4,0
125422,12923,1,3,0
125422,21339,1,2,0
125422,1504,1,4,0
125422,50621,1,4,0
125422,1368,1,5,0
125422,16298,1,3,0
125422,14318,1,5,0
125422,15195,1,4,0
125422,185151,1,4,0
125422,34540,1,3,0
125422,8600,1,3,0
125422,18261,1,3,0
125422,81048,1,3,0
125422,120829,1,4,0
125422,19430,1,4,0
125422,26092,1,4,0
125422,106047,1,3,0
125489,759,1,4,0
125489,68318,1,5,0
125489,8172,1,3,0
125489,22349,1,3,0
125489,13146,1,4,0
125489,1123,1,1,0
125489,12923,1,3,0
125489,423,1,3,0
125489,42001,1,3,1
125489,123924,1,2,1
125489,360931,1,3,0
125489,42002,1,5,0
125489,1504,1,3,1
125489,17581,1,4,1
126061,39792,1,5,0
126061,14318,1,5,0
126061,105679,1,4,0
126061,77728,1,5,0
126061,16298,1,5,0
126061,77690,1,4,0
126061,19137,1,2,0
126061,46485,1,4,0
126061,22427,1,4,0
126061,759,1,3,0
126061,383520,1,3,0
126061,147393,1,2,0
126061,870,1,2,0
126061,941,1,4,0
126061,22425,1,3,0
126061,21337,1,2,0
126061,1123,1,1,0
126061,22426,1,3,0
126061,24965,1,2,0
126061,523262,1,4,0
126061,335687,1,4,0
126982,759,1,3,0
126982,941,1,4,1
126982,1218,1,4,1
126982,1167,1,5,0
126982,870,1,3,0
126982,14233,1,3,0
126982,14318,1,3,1
126982,14948,1,3,0
126982,871,1,2,0
126982,25016,1,4,1
126982,17125,1,3,0
126982,423,1,4,0
126982,14064,1,4,1
126982,12923,1,2,1
126982,16570,1,4,1
126982,21682,1,3,0
126982,22427,1,4,0
126982,50811,1,4,1
126982,75602,1,2,1
126982,47627,1,3,1
126982,105074,1,3,1
126982,13912,1,2,1
126982,964995,1,4,1
126982,51881,1,4,1
126982,1067,1,4,1
126982,1368,1,5,1
126982,1504,1,4,1
126982,14664,1,5,1
126982,17998,1,4,1
127296,14064,1,4,0
127296,68355,1,4,0
127296,941,1,3,0
127296,466761,1,3,0
127296,1123,1,3,0
127296,759,1,5,0
127296,1006140,1,5,0
127296,561124,1,4,0
127296,17994,1,5,1
127296,190523,1,3,0
127417,941,1,5,0
127417,759,1,3,0
127417,1123,1,2,0
127417,14948,1,4,0
127417,1218,1,2,0
127417,12923,1,4,0
127417,25946,1,3,0
127417,423,1,2,0
127417,14318,1,5,0
127417,16298,1,4,0
127417,1368,1,3,1
127417,28240,1,4,0
127417,72854,1,4,1
127417,72855,1,5,1
127417,191114,1,3,0
127417,78234,1,4,0
127417,30065,1,4,1
127581,27500,1,5,0
127581,207916,1,5,0
127581,58944,1,5,0
127581,58930,1,5,0
127581,19137,1,5,0
127581,68519,1,5,0
127581,26936,1,5,0
127581,12328,1,5,0
127581,5890,1,5,0
127581,5891,1,5,0
127581,12169,1,5,0
127581,4530,1,5,0
127581,10959,1,5,0
127581,10579,1,5,0
127581,109427,1,5,0
127581,9553,1,5,0
127581,1026050,1,5,0
127581,9551,1,5,0
127581,61044,1,5,0
127581,124474,1,5,0
127581,15719,1,5,0
127581,8706,1,5,0
127581,9073,1,5,0
127581,92830,1,5,0
128176,105711,1,4,0
128176,21682,1,4,0
128176,105679,1,5,0
128176,77728,1,5,0
128176,22427,1,4,0
128176,22425,1,5,0
128176,1123,1,4,0
128176,16298,1,5,0
128176,170211,1,2,0
128176,24711,1,3,0
128176,51881,1,2,0
128176,598346,1,1,1
128176,50937,1,4,0
128176,941,1,4,0
128176,423,1,4,0
128176,623255,1,4,0
128176,52549,1,3,1
128176,73079,1,2,0
128176,378710,1,5,0
128176,370594,1,1,1
128176,120829,1,4,1
128176,119005,1,2,1
129147,60223,1,5,0
129147,307630,1,5,0
129147,207916,1,5,0
129147,53774,1,5,0
129147,47624,1,5,0
129147,108626,1,5,0
129147,151398,1,5,0
129147,257653,1,5,0
129147,66559,1,4,0
129147,351708,1,5,0
129147,55218,1,5,0
129147,413963,1,5,0
129147,45287,1,5,0
129147,98785,1,5,0
129147,865021,1,4,0
129147,38469,1,5,0
129147,19137,1,4,0
129147,60224,1,4,0
129147,26936,1,4,0
129147,14812,1,2,0
129147,60222,1,4,0
129147,60220,1,4,0
129147,38264,1,4,0
129147,195762,1,3,0
129147,110960,1,4,0
129147,12523,1,5,0
129147,618923,1,4,0
129147,111006,1,4,0
131539,33538,1,3,1
131539,25016,1,3,0
131539,21337,1,4,0
131539,13113,1,2,0
131539,29489,1,4,0
131539,91714,1,4,0
131539,1167,1,3,0
131539,573693,1,3,0
131539,1368,1,5,1
131539,164531,1,2,0
131539,42528,1,4,0
131539,12923,1,2,0
131539,423,1,4,0
131539,17722,1,4,0
131539,12969,1,4,0
131539,872,1,2,0
131539,870,1,3,0
132741,759,1,3,0
132741,6956,1,1,0
132741,14064,1,3,0
132741,423,1,4,0
132741,12969,1,4,0
132741,941,1,4,0
132741,14233,1,3,0
132741,871,1,2,0
132741,870,1,2,0
132741,872,1,3,0
132741,39792,1,4,0
132741,22426,1,3,0
132741,31862,1,2,0
132741,68318,1,1,0
132741,42002,1,5,0
132741,47493,1,3,0
133276,657605,1,4,0
133276,329957,1,3,0
133276,77491,1,4,0
133276,181242,1,3,0
133276,126980,1,4,0
133276,33541,1,2,1
133276,185117,1,2,1
133276,941,1,5,1
133276,30065,1,4,1
133276,189182,1,1,1
133276,127672,1,3,0
133276,189938,1,3,0
133276,128073,1,4,1
133276,40372,1,2,1
133276,127175,1,4,0
134761,14318,1,4,0
134761,941,1,5,0
134761,12923,1,3,1
134761,22425,1,3,0
134761,759,1,4,0
134761,1123,1,3,0
134761,423,1,3,0
134761,22426,1,3,0
134761,871,1,3,0
134761,1218,1,2,0
134761,18261,1,5,1
134761,1368,1,5,0
134761,101483,1,5,1
134761,1504,1,4,1
134761,40372,1,3,0
134761,36253,1,4,1
135289,27500,1,5,0
135289,5891,1,3,0
135289,14948,1,5,0
135289,58976,1,5,0
135289,93315,1,4,0
135289,58944,1,4,0
135289,58973,1,4,0
135289,89053,1,3,0
135289,58764,1,5,0
135315,871,1,4,0
135315,1167,1,3,0
135315,870,1,2,0
135315,12923,1,1,0
135315,47627,1,1,0
135315,6956,1,3,0
135315,14064,1,3,0
135315,12969,1,4,0
135315,941,1,3,0
135315,48623,1,4,0
135315,68519,1,3,0
135315,50811,1,3,0
135315,423,1,4,0
135315,46484,1,5,0
135315,673712,1,5,1
135315,68513,1,3,0
136188,23791,1,3,0
136188,1123,1,5,0
136188,58930,1,3,0
136188,5665,1,5,0
136188,51606,1,5,0
136188,60223,1,5,0
136188,60224,1,5,0
136188,60222,1,5,0
136188,60220,1,5,0
136188,10570,1,3,0
136188,9752,1,4,0
136188,9556,1,3,0
136188,941,1,5,0
136188,1368,1,5,0
136188,8492,1,3,0
138443,759,1,5,0
138443,1123,1,3,0
138443,941,1,5,0
138443,348321,1,5,0
138443,22426,1,4,0
138443,423,1,4,0
138443,21682,1,5,0
138443,210454,1,4,0
138443,16192,1,4,0
138443,42528,1,3,0
138443,14318,1,3,0
138443,21830,1,4,0
138443,428,1,4,0
138443,6810,1,4,0
139176,1218,1,4,0
139176,423,1,3,0
139176,941,1,4,0
139176,428,1,1,0
139176,89299,1,3,0
139176,225274,1,4,0
139176,759,1,3,0
139176,22426,1,4,0
139176,1123,1,2,0
139176,21337,1,2,0
139176,12923,1,2,0
139176,2015,1,3,0
139176,30574,1,4,0
139176,47621,1,4,0
139176,47624,1,4,0
139176,47622,1,2,0
139176,18261,1,5,0
139176,14812,1,1,1
139176,1504,1,2,1
139602,759,1,3,0
139602,391360,1,5,1
139602,22463,1,5,0
139602,22460,1,5,0
139602,22461,1,5,0
139602,351707,1,4,1
139602,19137,1,2,0
139602,9553,1,4,0
139704,110015,1,4,0
139704,45292,1,4,0
139704,162089,1,4,0
139704,19137,1,5,0
139704,207557,1,4,0
139704,44781,1,4,0
139704,207916,1,4,0
139704,403648,1,4,0
139704,48978,1,4,0
139704,50811,1,4,0
139704,5418,1,4,0
139704,15672,1,4,0
139704,120728,1,4,0
139704,23791,1,4,0
139704,2936,1,4,0
139704,125778,1,4,0
139704,3815,1,4,0
139704,65557,1,4,0
139704,255149,1,4,0
139704,23792,1,4,0
139704,28003,1,4,0
139704,100967,1,4,0
139704,9556,1,4,0
139704,51505,1,4,0
139704,194561,1,4,0
139704,23404,1,4,0
139704,571872,1,4,0
139704,1878,1,4,0
139704,27400,1,4,0
141211,23056,1,3,1
141211,15677,1,3,1
141211,195762,1,3,0
141211,10729,1,3,1
141211,10658,1,5,1
141211,298275,1,4,1
141211,10570,1,5,1
141211,151398,1,3,0
141211,9551,1,3,1
141211,104610,1,4,1
141211,9438,1,5,1
141211,15719,1,5,1
141211,8709,1,5,1
141211,313584,1,5,1
142224,22613,1,3,0
142224,12969,1,5,0
142224,14948,1,4,0
142224,5738,1,5,0
142224,60224,1,5,0
142224,60222,1,5,0
142224,60220,1,5,0
142224,53774,1,5,0
142224,17364,1,4,0
142224,941,1,4,0
142224,46787,1,5,0
142224,164532,1,3,0
142224,257653,1,4,0
142224,17275,1,3,0
142224,30574,1,3,0
142224,47493,1,3,0
142224,18261,1,4,0
142224,18600,1,3,0
142224,53410,1,3,0
142224,982757,1,3,0
142224,22207,1,3,0
143287,1123,1,5,0
143287,759,1,4,0
143287,22426,1,3,0
143287,6810,1,5,0
143287,25016,1,5,0
143287,68615,1,5,0
143287,595967,1,5,0
143287,809162,1,5,0
143340,759,1,4,0
143340,5415,1,4,0
143340,1218,1,4,0
143340,1123,1,4,0
143340,941,1,3,0
143340,16298,1,3,0
143340,423,1,2,0
143340,22425,1,3,0
143340,59019,1,5,0
143340,50811,1,4,0
143340,52549,1,4,0
143898,51603,1,5,0
143898,1988,1,5,0
143898,66027,1,5,0
143898,351708,1,5,0
143898,110015,1,5,0
143898,41781,1,5,0
143898,14064,1,5,0
143898,27507,1,5,0
143898,51606,1,5,0
143898,324083,1,5,0
143898,66172,1,5,0
143898,574761,1,4,1
143906,39792,1,5,0
143906,38560,1,5,0
143906,51881,1,5,0
143906,16298,1,5,0
143906,941,1,5,0
143906,51923,1,5,0
143906,19430,1,5,0
143906,37408,1,3,0
143906,21339,1,3,0
143906,1504,1,5,0
143906,2557,1,4,0
143906,39876,1,3,0
144474,1123,1,3,0
144474,759,1,3,0
144474,423,1,4,0
144474,16570,1,5,0
144474,22426,1,3,0
144474,139373,1,4,0
144474,13270,1,1,0
144474,941,1,3,0
144474,53774,1,4,0
144474,48623,1,4,0
145649,941,1,4,0
145649,1218,1,5,0
145649,759,1,3,0
145649,14318,1,3,0
145649,68513,1,5,0
145649,423,1,3,0
145649,22426,1,3,0
145649,1123,1,3,0
145649,13194,1,4,0
145649,1368,1,4,0
145649,1067,1,5,1
145649,12876,1,2,0
145649,40372,1,3,0
145834,222617,1,3,0
145834,60223,1,4,0
145834,307630,1,4,0
145834,24968,1,4,1
145834,142458,1,4,0
145834,147842,1,4,0
145834,50811,1,4,0
145834,22618,1,4,0
145834,431447,1,4,0
145834,352803,1,4,0
145834,38264,1,3,0
145834,13113,1,4,0
145834,58973,1,4,0
145834,14064,1,4,0
145834,64416,1,4,0
145834,106837,1,4,0
145834,21685,1,4,0
145834,57629,1,5,0
145834,503403,1,4,0
145834,65471,1,4,0
145834,8600,1,4,0
145834,33541,1,3,0
145834,50937,1,4,0
145834,899245,1,3,1
145834,271310,1,4,0
146641,248871,1,4,1
146641,248878,1,4,1
146641,18261,1,4,1
146641,42002,1,4,1
146641,16564,1,1,1
146641,1550157,1,5,1
146641,14664,1,5,1
146641,1504,1,5,1
146641,753680,1,4,1
146641,310986,1,2,1
146688,1123,1,4,0
146688,759,1,3,0
146688,428,1,3,0
146688,1366,1,3,0
146688,1368,1,3,0
146688,1504,1,2,0
146688,18261,1,4,0
147112,1988,1,4,0
147112,2661,1,2,0
147112,428,1,5,0
147112,2933,1,3,0
147112,2932,1,3,0
147112,95891,1,3,0
147112,79712,1,2,0
147112,24968,1,4,0
147112,2368,1,4,0
147112,93201,1,2,0
147112,820581,1,3,0
147112,5139,1,3,0
147112,5891,1,3,0
147112,39796,1,3,0
147112,164452,1,3,0
147112,28247,1,3,0
147112,62101,1,4,0
147112,10775,1,3,0
147112,51481,1,2,0
147112,427305,1,3,0
147112,92918,1,3,0
147270,16298,1,5,1
147270,39792,1,5,0
147270,25946,1,5,0
147270,14318,1,5,0
147270,14948,1,4,0
147270,1123,1,5,0
147270,48666,1,5,0
147270,1331686,1,5,0
147270,24965,1,5,0
147270,28668,1,5,0
147270,113205,1,5,0
147270,210297,1,3,0
147270,105711,1,2,0
147270,61523,1,5,0
147270,59019,1,3,0
147270,147802,1,5,0
147270,28666,1,5,0
147270,105077,1,5,0
147270,22421,1,5,0
147270,50811,1,5,0
147270,13470,1,5,0
147270,2557,1,5,0
147270,37408,1,5,0
147270,78234,1,5,0
149648,759,1,3,0
149648,1218,1,3,0
149648,1123,1,4,0
149648,22426,1,4,0
149648,31862,1,3,0
149648,1167,1,4,0
149648,423,1,4,0
149648,59793,1,5,0
149648,16810,1,2,0
149648,941,1,4,0
149648,14664,1,5,1
149648,197084,1,3,0
149648,18804,1,4,0
149648,13119,1,3,0
149648,14948,1,3,0
149768,759,1,4,0
149768,21337,1,4,0
149768,13119,1,4,0
149768,1123,1,3,0
149768,61661,1,5,0
149768,14684,1,5,1
149768,13194,1,3,0
149768,50811,1,3,0
149768,58944,1,5,0
149768,1368,1,5,1
149845,14664,1,3,0
149845,27500,1,4,0
149845,17275,1,4,0
149845,50811,1,4,0
149845,58944,1,4,0
149845,1504,1,4,0
149845,759,1,5,0
149845,941,1,4,0
149845,175242,1,5,0
149845,423,1,5,0
152507,44881,1,3,0
152507,60223,1,3,0
152507,48978,1,4,0
152507,48974,1,4,0
152507,47622,1,3,0
152507,44883,1,3,0
152507,55218,1,4,0
152507,60224,1,4,0
152507,60222,1,4,0
152507,60220,1,4,0
152507,47621,1,4,0
152507,47624,1,4,0
152507,47180,1,4,0
152507,18261,1,4,1
152675,1123,1,3,0
152675,759,1,3,0
152675,12923,1,3,0
152675,1218,1,3,0
152675,18128,1,5,0
152675,1504,1,5,0
152675,1366,1,5,0
152867,759,1,5,0
152867,941,1,5,0
152867,1218,1,4,0
152867,1123,1,4,0
152867,16192,1,1,0
152867,423,1,1,0
152867,17722,1,3,0
152867,21290,1,2,0
152867,12923,1,3,0
152867,14812,1,4,0
152867,25946,1,4,1
152867,22425,1,2,0
152867,19534,1,4,1
152867,67522,1,2,0
152867,16298,1,4,0
152867,13470,1,4,0
152867,1368,1,4,0
152867,1366,1,3,0
152867,158383,1,3,0
152867,26092,1,3,0
153682,759,1,4,0
153682,6956,1,3,0
153682,14064,1,4,0
153682,870,1,4,0
153682,871,1,5,0
153682,874,1,3,0
153682,872,1,4,0
153682,91714,1,4,0
153682,555471,1,3,0
153682,423,1,4,0
153682,21337,1,4,0
153682,17722,1,5,0
153682,1123,1,2,1
154771,6689,1,5,1
154771,23053,1,5,0
154771,1123,1,5,0
154771,759,1,5,0
154771,2369,1,4,1
154771,5890,1,3,0
154771,2934,1,2,0
154771,941,1,5,0
154771,1067,1,5,0
154771,160469,1,3,1
154771,2557,1,3,0
154771,194451,1,3,1
154771,1504,1,5,1
154771,39796,1,4,1
154771,39795,1,3,1
154771,10579,1,3,1
156060,6810,1,5,0
156060,941,1,5,0
156060,6057,1,5,0
156060,759,1,4,0
156060,10579,1,5,0
156060,6689,1,5,0
156060,21352,1,5,0
156060,19534,1,4,0
156060,21339,1,4,0
156060,19430,1,5,0
156060,39796,1,5,0
156060,39795,1,4,0
156060,15719,1,4,0
156060,1504,1,5,0
156211,23056,1,4,1
156211,58944,1,4,0
156211,26936,1,5,0
156211,60223,1,4,0
156211,60224,1,4,0
156211,60222,1,4,0
156211,182744,1,3,0
156211,91024,1,4,0
156211,27500,1,4,0
156211,50811,1,3,0
156211,27400,1,3,0
156211,412347,1,4,1
156211,109427,1,4,0
156211,921528,1,3,0
156211,14233,1,3,0
156211,48974,1,3,0
156211,48978,1,3,0
156211,425611,1,4,1
156370,941,1,5,0
156370,16298,1,4,0
156370,25946,1,4,0
156370,51881,1,3,0
156370,2013,1,2,0
156370,12969,1,4,0
156370,50811,1,5,0
156370,38560,1,3,1
156370,51923,1,4,0
156370,5414,1,5,0
156370,759,1,4,0
156370,21837,1,3,0
156370,21830,1,4,0
156370,24965,1,5,0
156370,52549,1,3,0
156370,19430,1,4,0
156370,27500,1,3,0
157948,16298,1,5,0
157948,941,1,5,0
157948,59019,1,5,0
157948,13119,1,5,0
157948,14318,1,4,0
157948,1123,1,3,0
157948,759,1,3,0
157948,13912,1,5,0
157948,24964,1,5,0
157948,50811,1,5,0
157948,1368,1,5,0
157948,1167,1,5,0
157948,1504,1,5,0
157948,162089,1,4,0
157948,12923,1,3,0
158075,5665,1,4,0
158075,51606,1,3,0
158075,51603,1,4,0
158075,23056,1,4,0
158075,1427357,1,5,0
158075,103802,1,4,0
158075,348096,1,4,0
158075,61049,1,5,0
158075,9752,1,4,0
158075,10417,1,5,0
158075,10570,1,4,0
158075,61043,1,3,0
158075,124474,1,4,0
158075,8601,1,4,0
158075,1386313,1,4,0
158075,242654,1,4,0
158149,759,1,3,0
158149,59793,1,5,0
158149,1123,1,1,0
158149,1218,1,3,0
158149,423,1,4,0
158149,871,1,3,0
158149,145219,1,3,0
158149,28766,1,5,0
158149,14664,1,3,0
158149,1368,1,5,0
159455,22426,1,3,0
159455,21682,1,4,0
159455,6810,1,5,0
159455,1504,1,5,1
159455,139373,1,4,0
159455,4948,1,4,0
159455,51923,1,5,0
159455,243773,1,2,0
159455,423,1,3,0
159455,5139,1,3,1
159455,19430,1,3,1
159455,1007591,1,5,1
159455,107020,1,2,0
159455,759,1,3,0
159455,67397,1,3,1
159455,6057,1,5,0
159455,127672,1,4,0
160276,759,1,4,0
160276,1123,1,5,0
160276,941,1,5,0
160276,8703,1,2,0
160276,17125,1,3,0
160276,12923,1,3,1
160276,14318,1,5,0
160276,13119,1,3,0
160276,77505,1,4,0
160276,31924,1,3,0
160276,68513,1,2,1
161625,921528,1,4,0
161625,51606,1,4,0
161625,51603,1,4,0
161625,941,1,5,0
161625,3815,1,4,0
161625,310986,1,4,0
161625,972389,1,4,0
161625,156460,1,3,0
161625,529971,1,4,0
161625,511392,1,4,0
161625,110964,1,5,1
161625,5891,1,3,1
161625,427303,1,4,0
161625,271276,1,3,0
161625,1531820,1,4,1
161625,998064,1,4,1
162125,941,1,5,0
162125,48666,1,3,0
162125,25790,1,3,0
162125,38263,1,3,0
162125,389563,1,3,0
162125,6810,1,3,0
162125,67397,1,3,0
162125,220680,1,3,0
162125,40372,1,4,0
162487,1218,1,1,1
162487,64416,1,4,0
162487,46487,1,3,0
162487,22425,1,5,0
162487,13119,1,5,0
162487,423,1,5,0
162487,759,1,4,0
162487,941,1,3,0
162487,16298,1,5,0
162487,31862,1,5,0
162487,17123,1,5,0
162487,872,1,4,0
162487,14812,1,2,0
162487,30574,1,2,0
162487,1123,1,4,0
162487,91714,1,2,0
162487,85574,1,5,0
162487,428,1,3,0
162487,6810,1,3,0
162487,71189,1,5,0
162487,8703,1,3,0
162487,46787,1,5,1
162487,1368,1,5,1
162487,37546,1,4,0
162487,16192,1,4,0
162487,7909,1,4,1
162487,1366,1,4,1
162487,17722,1,4,0
162487,8600,1,4,1
162732,759,1,3,0
162732,941,1,5,0
162732,1123,1,4,1
162732,25946,1,5,0
162732,14664,1,2,0
162732,13470,1,4,0
162732,519727,1,4,1
162732,72453,1,4,1
162732,37408,1,3,1
163724,759,1,3,0
163724,19137,1,3,0
163724,19534,1,4,0
163724,13146,1,4,0
163724,62573,1,4,0
163724,941,1,4,0
163724,175141,1,4,1
163724,6956,1,3,0
163724,14064,1,3,0
163724,128236,1,3,0
163724,537338,1,4,0
163724,73073,1,5,1
163724,81014,1,3,0
163724,14318,1,4,0
163724,22426,1,4,0
163724,1504,1,5,0
163724,239644,1,3,0
164706,66559,1,3,0
164706,47626,1,3,0
164706,941,1,5,0
164706,47622,1,3,0
164706,25016,1,4,0
164706,37328,1,4,0
164706,12923,1,4,0
164706,22618,1,2,0
164706,18261,1,4,0
164706,5738,1,2,0
164706,39792,1,3,0
164706,8600,1,3,0
164706,16564,1,2,1
164706,18603,1,3,0
164706,6956,1,2,0
164706,1368,1,4,0
164706,1366,1,2,0
164706,1504,1,3,0
164706,17364,1,4,0
164706,40372,1,3,0
165050,941,1,5,0
165050,22426,1,5,0
165050,428,1,3,1
165050,423,1,5,0
165050,14233,1,4,0
165050,13912,1,5,0
165050,89053,1,4,0
165050,61974,1,3,0
165050,41033,1,3,0
165050,13872,1,4,0
165050,14948,1,3,0
165050,39792,1,4,0
165050,224220,1,3,0
165050,759,1,3,0
165050,21682,1,3,0
165050,151780,1,4,0
165050,1123,1,3,0
165050,13119,1,4,0
165050,871,1,2,0
165050,870,1,3,0
165050,145219,1,3,0
165050,21337,1,3,0
165050,29478,1,4,0
165050,13270,1,3,0
165050,44128,1,5,1
