book_id,title,authors,top_genre,average_rating,ratings_count
4161926,We'll Always Have Paris: Stories,Ray Bradbury,short-stories,3.58,1038
37775,Girls at War and Other Stories,Chinua Achebe,short-stories,3.69,831
25312212,What We Talk About When We Talk About Love / Beginners,Raymond Carver,short-stories,3.96,156
12056189,L. Ron Hubbard Presents Writers of the Future 27,"K.D. Wentworth, L. Ron Hubbard",short-stories,3.95,15
26176537,Mather's Blood: A Tale of DemonWars,"R.A. Salvatore, Wil Wheaton",short-stories,3.57,14
15766742,The Truth Spinner,Rhys Hughes,short-stories,4.38,8
30531364,The Bog Girl,"Karen Russell, Luke Pearson",short-stories,3.74,87
14288728,Espresso Macchiato,Libby Mercer,short-stories,3.37,102
6326878,Love in Infant Monkeys,Lydia Millet,short-stories,3.44,635
7107083,Stories of God: Rainer Maria Rilke’s Geschichten vom Lieben Gott,"Rainer Maria Rilke, Jack Beacham",short-stories,3.77,17
23359367,In Sickness and in Hell: A Collection of Unusual Stories,Stefan Barkow,short-stories,4.07,15
50621,The Red Notebook,Paul Auster,short-stories,3.77,51
29501904,IF Anthology: Super Powers,"Peter Simeti, Jeremy Massie",short-stories,4.15,18
25814227,In the Land of Armadillos: Stories,Helen Maryles Shankman,short-stories,4.54,352
33801236,Life on Mars,Lori McNulty,short-stories,3.9,10
15793071,Damage Control: Stories,Amber Dermont,short-stories,3.86,175
31834684,A Gentleman's Game,"Jonathan Lethem, Alex Merto",short-stories,3.25,12
22544000,Walking Awake,N.K. Jemisin,short-stories,3.13,23
1365945,The Bloody Chamber and Other Stories,Angela Carter,short-stories,4.02,13
18490553,American Innovations: Stories,Rivka Galchen,short-stories,3.57,719
23846964,"Something Special, Something Rare: Outstanding short stories by Australian women","Black Inc., Kate Grenville, Gillian Mears, Fiona MacFarlane, Joan London, Karen Hitchcock, Charlotte Wood, Tara June Winch, Cate Kennedy, Alice Pung, Anna Krien, Delia Falconer, Mandy Sayer, Rebekah Clarkson, Penni Russon, Favel Parrett, Tegan Bennett Daylight, Sonya Hartnett, Isabelle Li, Gillian Essex, Brenda Walker",short-stories,3.76,53
16128370,Backup,David Wailing,short-stories,3.97,49
23208748,Death in the Stars,"Stephen Paul Thomas, Istvan Tomasovszki, Paige Duke",short-stories,4.64,11
24693632,Devotion: A Rat Story,Maile Meloy,short-stories,3.32,41
7731707,Throwing Dice on a Chessboard: A Collection of Short Stories,Christos R. Tsiailis,short-stories,4.58,12
553269,The Thief and Other Stories,Georg Heym,short-stories,4.05,55
17662029,The Jumpers,"Hans Christian Andersen, Jean Hersholt",short-stories,2.93,13
2384467,"Like You'd Understand, Anyway",Jim Shepard,short-stories,3.87,131
18488817,Better Living Through GRAVY and Other Oddities,Isa-Lee Wolf,short-stories,3.05,19
16148532,Everyman,David Bright,short-stories,4.56,9
26878042,Pieces Like Pottery,Dan Buri,short-stories,4.22,88
19194531,Kabu Kabu,"Nnedi Okorafor, Whoopi Goldberg",short-stories,3.92,48
2250486,The Prague Golem,"Harald Salfellner, Sona Maresova",short-stories,3.38,73
18799277,Living it Up in Fiddly Falls: A Short Story,Brenda Coulter,short-stories,3.67,111
8705977,"Nightmare At 20,000 Feet: Horror Stories",Richard Matheson,short-stories,4.09,160
22970742,The Angel of the Odd,Edgar Allan Poe,short-stories,3.46,12
34517748,The Beginning of the World in the Middle of the Night,Jen Campbell,short-stories,4.21,113
29372983,The Jungle Around Us: Stories,"Anne Raeff, Nancy Zafris",short-stories,4.21,20
2425531,Axiomatic,Greg Egan,short-stories,4.26,79
17367872,Fairy Legends,T. Crofton Croker,short-stories,3.5,10
20299055,The Great Wall of China,Franz Kafka,short-stories,3.4,307
11265849,Men in the Making,Bruce Machart,short-stories,3.87,95
16003912,The Telltale Hardon,"Edgar Allan Pole, Andrew Shaffer",short-stories,3.86,21
17801933,A Telephone Call,Dorothy Parker,short-stories,3.28,97
294595,Honored Guest,Joy Williams,short-stories,3.98,702
29431061,The Girl Wakes: Stories,"Carmen Lau, Christina Collins",short-stories,4.54,24
353962,Someone to Watch Over Me,Richard Bausch,short-stories,3.79,127
24624231,My Documents,Alejandro Zambra,short-stories,4.04,19
14625296,75 x 75 = Flash Fraction,Helena Mallett,short-stories,3.96,11
14624401,"Goodbye, Columbus and Five Short Stories",Philip Roth,short-stories,3.86,136
33614545,Twins For Christmas,Jen A. Durand,short-stories,4.0,14
17754346,First Book of Frags,Dave Lordan,short-stories,4.43,12
18871616,Thirteen Steps in the Underworld,Su-Yee Lin,short-stories,3.41,66
24826366,Mr. Kafka: And Other Tales from the Time of the Cult,"Bohumil Hrabal, Paul Wilson",short-stories,3.46,101
22841846,Only the Animals,Ceridwen Dovey,short-stories,3.73,27
7985537,The Best Of Sherlock Holmes,Arthur Conan Doyle,short-stories,4.21,42
29236766,Station 332: Cymic Parasite Breach Book Two,Darcy Coates,short-stories,3.94,32
17131859,Conservation of Shadows,"Yoon Ha Lee, Aliette de Bodard",short-stories,4.07,416
6224501,Akin to Anne:  Tales of Other Orphans,"L.M. Montgomery, Rea Wilmshurst",short-stories,3.65,27
2342403,A Classic Christmas Crime,"Tim Heald, Margaret Yorke, Simon Brett, Robert Barnard, Catherine Aird, David Williams, Nicole Swengley, Mike Seabrook, Susan Moody, Peter Lovesey, H.R.F. Keating, P.D. James, Liza Cody, Various",short-stories,3.25,31
25301684,"Cutting Right to the Chase Vol.3, 10x1000 word stories of unusual crimes (Chase Williams detective short stories #3)",Stefania Mattana,short-stories,4.54,25
18295942,"Blind Willow, Sleeping Woman",Haruki Murakami,short-stories,3.83,274
209486,The Darkness Of Wallis Simpson,Rose Tremain,short-stories,3.35,220
7413893,A Life in Full and Other Stories : The Caine Prize for African Writing 2010,The Caine Prize for African Writing,short-stories,3.33,14
1153236,The Black Madonna,Doris Lessing,short-stories,3.58,69
20706308,Spoiled Brats: Stories,Simon Rich,short-stories,3.9,1868
18234428,Partial List of People to Bleach,Gary Lutz,short-stories,4.17,45
15732774,Ruins of the Mind,Jason Stadtlander,short-stories,4.25,8
23015439,The Right Sort,David Mitchell,short-stories,3.53,88
35208895,Men Without Women,"Haruki Murakami, Philip Gabriel, Ted Goossen",short-stories,3.77,151
8173520,Selected Stories,"Anton Chekhov, Richard Pevear, Larissa Volokhonsky",short-stories,4.36,98
20257544,Fractals,Joanna  Walsh,short-stories,3.62,8
23995203,The Tsar of Love and Techno,Anthony Marra,short-stories,4.28,44
32874100,The Purple Swamp Hen and Other Stories,Penelope Lively,short-stories,4.06,14
17566395,Swill,Victor Gischler,short-stories,3.7,33
28073949,Love Hurts: A Speculative Fiction Anthology,"Tricia Reeks, Jeff VanderMeer, Charlie Jane Anders, Hugh Howey, Holly Phillips, Aliette de Bodard, Karin Tidbeck, Kyle  Richardson, A. Merc Rustad, Terry Durbin",short-stories,3.91,12
200572,"My Man Jeeves (Jeeves, #1)",P.G. Wodehouse,short-stories,4.13,23630
310720,White Walls: Collected Stories,"Tatyana Tolstaya, Jamey Gambrell, Antonina W. Bouis",short-stories,4.04,359
9408304,Degrees of Elevation: Short Stories of Contemporary Appalachia,"Charles Dodd White, Ron Rash, John McManus, Jarrid Deaton, Sheldon Lee Compton, Chris Offutt, Scott McClanahan, Chris Holbrook, Rusty Barnes, Jim Nichols, Mark  Powell, Page Seay, Denton Loving, Mindy Beth Miller, Silas House, Crystal Wilkinson",short-stories,4.25,51
1008583,Outsiders,Kevin Crossley-Holland,short-stories,3.57,32
6940642,Aliens in the Prime of Their Lives,Brad    Watson,short-stories,3.93,308
18484843,Hildie at the Ghost Shore,Paula Cappa,short-stories,3.77,19
18484840,Abasteron House,Paula Cappa,short-stories,3.25,20
25668970,Speedy Reads,Chris-Jean Clarke,short-stories,4.81,25
47085,St. Lucy's Home for Girls Raised by Wolves,Karen Russell,short-stories,3.79,7530
25780610,Fortune Smiles,Adam Johnson,short-stories,4.03,778
32075,The Woman Who Rode Away and Other Stories,"D.H. Lawrence, Christa Jansohn",short-stories,3.47,28
7469183,Look at the Birdie: Short Fiction,"Kurt Vonnegut Jr., Sidney Offit",short-stories,3.95,226
9667719,Pilgrims,"Elizabeth Gilbert, Coleen Marlo",short-stories,3.1,8
13482360,About Falling in Love,Yaritza Garcia,short-stories,3.17,216
21682,Coronado: Stories,Dennis Lehane,short-stories,3.36,2622
17332352,The Isle of Youth: Stories,Laura van den Berg,short-stories,3.88,1349
34093981,The Happy Prince And Other Tales,Oscar Wilde,short-stories,4.13,17
23614919,"Beaded Dresses Mystery (Princesses of Chadwick Castle Adventure, #2)",Emma Right,short-stories,4.43,7
3336794,The Thousand-and-Second Tale of Scheherazade,Edgar Allan Poe,short-stories,3.33,203
25870421,Beneath the Earth,John Boyne,short-stories,3.71,13
20262359,What's In My Shorts?,Stan Morris,short-stories,3.88,8
17610969,Unhappily Ever After; Fairy Tales with a Twist,"Melissa Ringsted, Jodi Stone, Susan Burdof, Nickie Anderson, Crystal Clifton, Jennifer Bull, Emily Fogle, Leah D.W., Marissa Hartman, Alicia Michaels, Sarah D. Myers, Eric   White",short-stories,3.95,32
11183922,The Big Trip Up Yonder,"Kurt Vonnegut Jr., Sanford Kossin",short-stories,3.64,282
26070367,The Intoxicated,Shirley Jackson,short-stories,3.1,39
10989119,"The Collected ""Greene Shorts"" Volume 3",Esmeralda Greene,short-stories,3.07,7
271310,A Necklace of Raindrops and Other Stories,"Joan Aiken, Kevin Hawkes",short-stories,4.24,658
29913372,Modern Day Fables,"Jason Petersen, Aarti Patel",short-stories,3.7,9
23156057,Sleep Walking Now and Then,Richard Bowes,short-stories,2.69,9
621284,The Village Witch Doctor and Other Stories,Amos Tutuola,short-stories,3.03,23
17335353,Girls & Monsters,Anne Michaud,short-stories,3.87,62
153198,The Coast of Chicago: Stories,Stuart Dybek,short-stories,4.06,1855
328799,Do the Windows Open?,Julie Hecht,short-stories,3.79,316
150549,Collected Short Stories: Volume 1,W. Somerset Maugham,short-stories,4.34,1318
35058663,The Best Small Fictions 2017,"Amy Hempel, Tara Lynn Masih, Maria Calabretta Cancio-Bella, Jesse Goolsby, W. Todd Kaneko, Jen Knox, Na'amen Gobert Tilahun, Tara Laskowski, Christopher DeWan",short-stories,4.62,22
25574897,The Myth of Rain,Seanan McGuire,short-stories,3.67,42
33375622,Her Body and Other Parties,Carmen Maria Machado,short-stories,4.05,1292
12408204,Tales from Firozsha Baag,Rohinton Mistry,short-stories,3.92,60
23722820,Kia and Gio,Daniel Jose Older,short-stories,3.72,99
36317151,"Target Practice (InCryptid, #0.22)",Seanan McGuire,short-stories,4.27,41
18590728,Ant Apocalypse,"Will Swardstrom, Jason Gurley",short-stories,3.88,49
24675388,Eyes: Novellas and Stories,William H. Gass,short-stories,3.7,87
19547732,Games Creatures Play,"Charlaine Harris, Toni L.P. Kelner, Jan Burke, Dana Cameron, Adam-Troy Castro, Brendan DuBois, Joe R. Lansdale, Laura Lippman, Seanan McGuire, Brandon Sanderson, Scott Sigler, Caitlin Kittredge, William Kent Krueger, Ellen Kushner, Mercedes Lackey",short-stories,3.53,37
6464937,Too Much Happiness,Alice Munro,short-stories,3.82,12310
261782,Yellow,Don  Lee,short-stories,3.7,432
341674,Lone Ranger and Tonto Fistfight in Heaven,Sherman Alexie,short-stories,4.09,110
2082236,"The Dedalus Book of Russian Decadence: Perversity, Despair and Collapse","Kirsten Lodge, Margo Shohl Rosen, Grigory Dashevsky, Valery Bryusov, Fyodor Sologub, Zinaida Gippius, Leonid Andreyev, Alexander Blok, Dmitry Merezhkovsky, Alexander Kondratiev",short-stories,4.12,47
26826598,The Boy in the Bookshop: A Short Story,Katey Lovell,short-stories,4.03,61
21468460,Through a Broken Window,L.F. Falconer,short-stories,3.96,22
18528287,The New Black,"Richard   Thomas, Laird Barron, Brian Evenson, Stephen Graham Jones, Lindsay Hunter, Benjamin Percy, Roxane Gay, Kyle Minor, Paul Tremblay, Roy Kesey, Craig Davidson, Rebecca Jones-Howe, Joe Meno, Vanessa Veselka, Nik Korpon, Craig Wallwork, Tara Laskowski, Matt Bell, Antonia Crane, Craig Clevenger, Micaela Morrissette, Richard Lange",short-stories,4.16,195
17315301,Pith: Extremely Short Stories,Sam Brelsfoard,short-stories,4.33,14
17287087,The Hidden Light of Objects,Mai Al-Nakib,short-stories,4.01,145
2125357,Odour of Chrysanthemums,D.H. Lawrence,short-stories,3.62,518
143797,The Portable Promised Land,Toure,short-stories,4.1,137
20107398,Can't and Won't: Stories,Lydia Davis,short-stories,3.61,52
6452772,This One's Going to Last Forever,Nairne Holtz,short-stories,3.44,27
23232466,Prison Noir,"Joyce Carol Oates, Christopher M. Stephen, Kenneth R. Brydon, Linda Michelle Marquardt, Andre White, Timothy Pauley, Bryan K. Palmer, William Van Poyck, Sin Soracco, Scott Gutches, Eric Boyd, Ali F. Sareini, Stephen Geez, B.M. Dolarman, Zeke Caligiuri, Marco Verdoni",short-stories,3.64,11
33381028,Upside Down: Inverted Tropes in Storytelling,"Monica Valentinelli, Jaym Gates, Maurice Broaddus, Rati Mehrotra, Nisi Shawl, Valya Dudycz Lupescu, Elsa Sjunneson-Henry, Michelle Muenzler, Michael R. Underwood, John Hornor Jacobs",short-stories,3.76,17
155054,Strange Tales from a Chinese Studio,"Pu Songling, John Minford",short-stories,4.1,857
12813544,Creepy: A Collection of Scary Stories (Creepy #1-3),Jeff Bennington,short-stories,3.31,114
1631203,The Oblong Box,Edgar Allan Poe,short-stories,3.59,451
30041193,La beauté sans vertu,Genevieve Valentine,short-stories,3.49,18
12659273,A Vacation on the Island of Ex-Boyfriends,Stacy Bierlein,short-stories,3.33,60
25521835,"So You’re Just What, Gone?",Justin     Taylor,short-stories,3.32,22
18741836,Mr. Tall,Tony Earley,short-stories,3.73,246
22207512,Axiomatic,Greg Egan,short-stories,4.26,12
10889951,The Best American Noir of the Century,"James Ellroy, Otto Penzler, David Goodis, Charles Beaumont, Gil Brewer, Evan Hunter, Jim Thompson, Cornell Woolrich, David Morrell, Patricia Highsmith, Stephen Greenleaf, Brendan DuBois, Tod Robbins, James Lee Burke, Harlan Ellison, Ed Gorman, James Crumley, Jeffery Deaver, Joyce Carol Oates, Tom Franklin, Lawrence Block, James W. Hall, Dennis Lehane, James M. Cain, William Gay, F.X. Toole, Elmore Leonard, Scott Wolven, Christopher Coake, Thomas H. Cook, Andrew Klavan, Chris Adrian, Bradford Morrow, Lorenzo Carcaterra, Steve Fisher, MacKinlay Kantor, Day Keene, Dorothy B. Hughes, Howard Browne, Mickey Spillane",short-stories,4.05,48
143467,Great American Short Stories,"Paul Negri, Herman Melville, Bret Harte, Edgar Allan Poe",short-stories,3.97,342
20300230,Irregular Verbs and Other Stories,Matthew  Johnson,short-stories,3.71,50
3498722,The Magic Barrel and Other Stories,Bernard Malamud,short-stories,3.99,12
17311410,Sandcastle and Other Stories,Justin Bog,short-stories,4.42,10
12901429,This Peaceful State of War,Patty Jansen,short-stories,4.32,27
6185101,The Wheels Of If And Other Science-Fiction,L. Sprague de Camp,short-stories,3.65,32
32491879,The Accusation,"Bandi, Deborah Smith",short-stories,4.06,57
528048,Oblivion: Stories,David Foster Wallace,short-stories,4.07,263
9645770,The Sleeping,"Stella Price, Audra Price",short-stories,2.3,8
17373316,Backscatter,Gregory Benford,short-stories,3.27,41
15717091,Standard Loneliness Package,Charles Yu,short-stories,3.95,65
23266179,Kilifi Creek,Lionel Shriver,short-stories,4.0,27
23266175,Miss Adele amidst the Corsets,Zadie Smith,short-stories,3.53,18
30295497,"Eat the Sky, Drink the Ocean",Kirsty Murray,short-stories,3.6,26
71237,Details of a Sunset and Other Stories,Vladimir Nabokov,short-stories,4.13,116
12459024,Wasted in Love,Allan Wilson,short-stories,3.84,22
13573396,"A Cat, a Hat, and a Piece of String",Joanne Harris,short-stories,3.6,686
18881451,Wastelands: Stories of the Apocalypse,"John Joseph Adams, Stephen King, George R.R. Martin, Orson Scott Card, Gene Wolfe, Jonathan Lethem, Paolo Bacigalupi, Tobias S. Buckell, Cory Doctorow, Jack McDevitt, Neal Barrett Jr., Richard Kadrey",short-stories,3.78,108
11114474,Mostly Redneck,Rusty Barnes,short-stories,4.47,36
30358505,The Refugees,Viet Thanh Nguyen,short-stories,3.96,4012
22883147,Air Raid,John Varley,short-stories,3.69,36
22706126,The Hi (The Taken! #9),Donald Wells,short-stories,4.43,7
34307072,The Early Stories of Truman Capote,Truman Capote,short-stories,3.55,7
17573646,The Pomegranate Lady and Her Sons: Selected Stories,"Goli Taraghi, Sava Khalili",short-stories,3.74,209
1155506,"Women, Men and the Great War: An Anthology of Stories","Trudi Tate, William Faulkner, Mary Butts, Winifred Holtby, Katherine Mansfield, Gertrude Stein, Richard Aldington, H.D., Mulk Raj Anand, Ernest Hemingway, Radclyffe Hall, D.H. Lawrence, Virginia Woolf, Wyndham Lewis, Edith Wharton, May Sinclair, Joseph Conrad, J.M. Barrie, Arthur Machen, Rudyard Kipling, Ford Madox Ford, W. Somerset Maugham, Kay Boyle, Sapper, Sylvia Townsend Warner, Gwendolyn B. Bennett",short-stories,3.72,24
90872,Self-Help,Lorrie Moore,short-stories,4.2,7657
4753544,Bosman at his best: a choice of stories and sketches,Herman Charles Bosman,short-stories,4.13,23
35953740,Karate Chop,Dorthe Nors,short-stories,3.75,10
779021,The Happy Prince and Other Tales,Oscar Wilde,short-stories,4.13,7000
60425,Gaza Blues: Different Stories,"Samir El-Youssef, Etgar Keret",short-stories,3.62,265
16564,Fictions,"Jorge Luis Borges, Andrew Hurley",short-stories,4.46,661
11001757,Three Messages and a Warning: Contemporary Mexican Short Stories of the Fantastic,"Eduardo Jimenez Mayo, Chris N. Brown, Oscar de la Borbolla, Beatriz Escalante, Bruno Estanol, Iliana Estanol, Claudia Guillen, Monica Lavin, Eduardo Mendoza, Queta Navagomez, Amelie Olaiz, Donaji Olmedo, Edmee Pardo, Jesus Ramirez Bermudez, Carmen Rioja, Rene Roquet, Guillermo Samperio, Alberto Chimal, Mauricio Montiel Figueiras, Pepe Rojo, Bernardo Fernandez ""Bef"", Horacio Senties Madrid, Lucia Abdo, Karen Chacek, Hernan Lara Zavala, Gerardo Sifuentes, Amparo Davila, Gabriela Damian Miravete, Jose Luis Zarate, Maria Isabel Aguirre, Ana Gloria Alvarez Pedrajo, Liliana V. Blum, Agustin Cadena, Ana Clavel, Yussel Dardon",short-stories,3.59,93
10559187,Moon Lake,Eudora Welty,short-stories,3.33,78
30110348,Dragon Brides,Nghi Vo,short-stories,3.4,10
510342,Dark Matter: A Century of Speculative Fiction from the African Diaspora,"Sheree Thomas, W.E.B. Du Bois, Kalamu ya Salaam, Samuel R. Delany, Nalo Hopkinson, Akua Lezli Hope, Charles W. Chesnutt, Octavia E. Butler, Linda Addison, Charles R. Saunders, Nisi Shawl, Steven Barnes, Jewelle L. Gomez, Henry Dumas, Tony Medina, Kiini Ibura Salaam, Robert Fleming, Derrick A. Bell, Darryl A. Smith, Ama Patterson, Walter Mosley, Honoree Fanonne Jeffers, Paul D. Miller, Evie Shockley, Leone Ross, Tananarive Due, Amiri Baraka",short-stories,4.15,755
6950601,The Lottery and Other Stories,Shirley Jackson,short-stories,4.06,483
53410,Blow-Up and Other Stories,"Julio Cortazar, Paul Blackburn",short-stories,4.23,4958
23746546,"Let Me Tell You: New Stories, Essays, and Other Writings","Shirley Jackson, Sarah Hyman DeWitt, Ruth Franklin, Laurence Jackson Hyman",short-stories,4.05,898
1647370,Miss Harriet and Other Stories,"Guy de Maupassant, H.N.P. Sloman",short-stories,3.76,16
1202862,The Bloody Chamber,Angela Carter,short-stories,4.02,31
1202863,The Bloody Chamber and Other Stories,Angela Carter,short-stories,4.02,27
25241665,Thirteen Ways of Looking,Colum McCann,short-stories,4.01,147
971986,The Oxford Book of Japanese Short Stories,Theodore W. Goossen,short-stories,4.13,292
28459900,Twisted Reflections,Natacha Pavlov,short-stories,3.8,10
24467173,The Hell of It,Peter Orullian,short-stories,3.75,56
17879173,Transactions,Ali Alizadeh,short-stories,3.62,47
14760236,Where Love Is There God Is Also,Leo Tolstoy,short-stories,4.1,89
23995369,Stone Mattress: Nine Wicked Tales,Margaret Atwood,short-stories,3.93,517
22889072,"Ghosts, Aliens & Magic: Short Stories",Sheryl  Tempchin,short-stories,4.2,12
7444024,Love Songs For the Shy and Cynical,Robert Shearman,short-stories,4.29,165
2419439,The Counterfeiter and Other Stories,Yasushi Inoue,short-stories,3.52,132
18051995,I Want to Show You More,Jamie Quatro,short-stories,3.65,31
26006458,The Ultra Fabulous Glitter Squadron Saves the World Again,A.C. Wise,short-stories,4.15,69
3446138,The Collected Stories,Lorrie Moore,short-stories,4.41,490
38068,The Complete Stories,"Zora Neale Hurston, Henry Louis Gates Jr., Sieglinde Lemke",short-stories,4.25,644
22615649,The Devil in the Details,"Debra Doyle, James D. Macdonald",short-stories,3.4,22
24695984,Lilith (The Prometheus Saga),"Antonio Simon Jr., Doug Dandridge, Charles A.  Cornell",short-stories,4.25,12
785438,"Like You'd Understand, Anyway",Jim Shepard,short-stories,3.87,1484
30773595,Flying Lessons & Other Stories,Ellen Oh,short-stories,4.19,22
970044,The Stories of John Cheever,John Cheever,short-stories,4.27,200
220680,South of No North,Charles Bukowski,short-stories,3.98,5036
8642782,The Lady of the House of Love,Angela Carter,short-stories,4.07,123
10178633,The Empty Family,Colm Toibin,short-stories,3.64,47
863506,The Moons of Jupiter,Alice Munro,short-stories,3.93,147
863507,Dance of the Happy Shades: And Other Stories,Alice Munro,short-stories,4.12,112
22892288,Midway Relics and Dying Breeds,Seanan McGuire,short-stories,3.88,306
6078125,The Open Boat,Stephen Crane,short-stories,3.65,74
24886634,Bream Gives Me Hiccups,Jesse Eisenberg,short-stories,3.47,2010
239598,Ficciones,Jorge Luis Borges,short-stories,4.46,80
8498304,The Conversation of Eiros and Charmion,Edgar Allan Poe,short-stories,3.22,127
18369203,"Branding of a Heretic (Nihilian Effect Lore, #1)",Kal S. Davian,short-stories,3.62,21
10722540,Unfamiliar Country - A Short Story,T.S. Sharp,short-stories,3.65,17
27204179,Death or Ice Cream,Gareth P. Jones,short-stories,3.96,230
12990182,The Red Headed League,Arthur Conan Doyle,short-stories,3.98,37
383019,Collected Stories,Cynthia Ozick,short-stories,4.09,34
22840857,Alternative Alamat,"Paolo Chikiamco, Mervin Malonzo",short-stories,4.17,43
13087781,[ C. ] An MLP Stamp Stories Anthology,"Andrew Borgstrom, J.A. Tyler",short-stories,4.38,21
34792318,The Apple Orchard,Veronica Henry,short-stories,3.53,403
259826,Short Story Masterpieces,"Robert Penn Warren, Albert Erskine, Sinclair Lewis, Katherine Mansfield, Conrad Aiken, W. Somerset Maugham, Mary McCarthy, Carson McCullers, Saki, Frank O'Connor, Sean O Faolain, Elizabeth Parsons, H.L. Davis, Katherine Anne Porter, J.F. Powers, Irwin Shaw, Nelson Algren, Jean Stafford, John Steinbeck, Elizabeth Taylor, Peter Taylor, James Thurber, Eudora Welty, William Faulkner, William Carlos Williams, Sherwood Anderson, John Cheever, John Collier, Joseph Conrad, A.E. Coppard, Stephen Crane, F. Scott Fitzgerald, Ernest Hemingway, Henry James, James Joyce, Ring Lardner, D.H. Lawrence",short-stories,3.83,173
26028759,Harrison Bergeron,Kurt Vonnegut Jr.,short-stories,4.23,37
982104,The Listerdale Mystery,Agatha Christie,short-stories,3.56,133
1581696,Alfred Hitchcock's Sinister Spies,Alfred Hitchcock,short-stories,3.65,61
17238889,Ministry of Moral Panic,Amanda Lee Koe,short-stories,4.24,557
16170758,Before and Afterlives,Christopher Barzak,short-stories,4.31,93
1451946,Walking Wounded,William McIlvanney,short-stories,3.92,46
46230,McSweeney's Enchanted Chamber of Astonishing Stories,"Michael Chabon, Mike Mignola, Margaret Atwood, David Mitchell, Jonathan Lethem, Ayelet Waldman, Steve Erickson, Stephen King, Jason Roberts, Heidi Julavits, Roddy Doyle, Daniel Handler, Charles D'Ambrosio, Poppy Z. Brite, China Mieville, Joyce Carol Oates, Peter Straub, McSweeney's Publishing",short-stories,3.51,913
29579862,Nightmares in Analog: Three Supernatural Tales,"Jonathan Chateau, Serena Fisher",short-stories,3.84,20
15738291,The Beautiful Indifference,Sarah Hall,short-stories,3.78,70
34760879,Northeast Regional,"Emma Cline, Brian Cronin",short-stories,3.58,55
21065259,Luck - Stories,Dhruba Hazarika,short-stories,3.89,7
100966,The Disobedience of Water,Sena Jeter Naslund,short-stories,3.47,208
4703356,Catopolis,Martin H. Greenberg,short-stories,3.04,62
23312593,Scheherazade,"Haruki Murakami, Ted Goossen",short-stories,3.67,863
10025569,Cut Through the Bone,Ethel Rohan,short-stories,4.33,113
1814963,Where Monsoons Cry,Lalita Noronha,short-stories,4.14,7
30375012,An Indoor Kind of Girl,Frankie Barnet,short-stories,4.22,38
2729131,Russian Fairy Tales: Palekh Painting,Alexei Orleansky,short-stories,3.33,27
2744053,Afro-Future Females: Black Writers Chart Science Fiction's Newest New-Wave Trajectory,Marleen S. Barr,short-stories,3.45,10
24000537,New Year at the Ritz,Nikki Moore,short-stories,3.76,42
18840737,The Decapaphiliac: Or Love in the Time of Cappuccinos,"Alex Weinle, Gareth Sleightholme",short-stories,3.4,29
34427681,The Refugees,Viet Thanh Nguyen,short-stories,3.96,22
107960,The Happy Prince & Other Stories,Oscar Wilde,short-stories,4.13,88
26384351,The Old Boat: A Short Story,Brian Ming,short-stories,4.17,12
20876541,14 Stories That Inspired Satyajit Ray,Bhaskar Chattopadhyay,short-stories,4.17,150
2014496,Short Stories from the Nineteenth Century,"David Stuart Davies, Charles Dickens, Bram Stoker, Guy de Maupassant, Anton Chekhov, Charlotte Perkins Gilman, Charles Lamb, O. Henry, Thomas Hardy, Wilkie Collins, Robert Louis Stevenson, Arthur Conan Doyle, H.G. Wells, Elizabeth Gaskell, Anthony Trollope, Oscar Wilde",short-stories,3.77,71
26100498,A Sheltered Woman,Yiyun Li,short-stories,3.72,29
103164,Wilderness Tips,Margaret Atwood,short-stories,3.8,90
14741626,Missing,Frances Itani,short-stories,3.47,31
34554611,The Rendezvous and Other Stories,Daphne du Maurier,short-stories,3.76,8
25510286,Accessing the Future: A Disability-Themed Anthology of Speculative Fiction,"Kathryn Allan, Djibril al-Ayad, Nicolette Barischoff, A.C. Buchanan, Joyce Chng, David Jon Fuller, Louise Hughes, Rachael K. Jones, Margaret Killjoy, Petra Kuppers, Toby MacNutt, Jack Hollis Marr, Kate O'Connor, Sara Patterson, Sarah Pinsker, Samantha Rich, A.F. Sanchez, Robin E. Kaplan, Fabian Alvarado, L.E. Badillo, Jane Baker, Comebab, Pandalion Death, Rachel Keslensky, Vincent Konrad, Tostoini",short-stories,4.24,73
3179664,Yesterday's Weather,Anne Enright,short-stories,3.37,30
759,Collected Stories,"Gabriel Garcia Marquez, Gregory Rabassa, J.S. Bernstein",short-stories,4.18,5756
279626,Graven Images,"Paul Fleischman, Bagram Ibatoulline",short-stories,3.62,524
18583874,Evidence,Isaac Asimov,short-stories,4.35,51
121879,What Do Fish Have to Do With Anything?,"Avi, Tracy Mitchell",short-stories,3.82,416
10886782,The Cat Who Walked a Thousand Miles,Kij Johnson,short-stories,4.1,65
4689508,The Diamond Maker,H.G. Wells,short-stories,3.27,115
9682119,"Machine of Death: A Collection of Stories About People Who Know How They Will Die (Machine of Death, #1)","Ryan North, Matthew Bennardo, David Malki",short-stories,3.93,501
10986337,The Outlaw Album: Stories,Daniel Woodrell,short-stories,3.8,1697
10518665,Odour of Chrysanthemums,D.H. Lawrence,short-stories,3.62,92
11244990,To Build A Fire,Jack London,short-stories,3.92,177
11207414,The Ghostly Hand and Other Haunting Stories,"Nora Kramer, Don Dyan",short-stories,3.5,16
18281475,The Bold Investor,George Thomas Clark,short-stories,3.87,38
